date,new_confirmed,new_confirmed_smooth
2022-07-09,0,91143.57142857143
2022-07-10,0,90698.28571428571
2022-07-11,99414,93090.71428571429
2022-07-12,154729,91942.42857142857
2022-07-13,127611,91942.42857142857
2022-07-14,152149,91942.42857142857
2022-07-15,109694,95318.42857142857
2022-07-16,0,96170.14285714286
2022-07-17,0,98082.71428571429
2022-07-18,123046,95864.85714285714
2022-07-19,160691,95597.0
2022-07-20,140999,95597.0
2022-07-21,136624,95597.0
2022-07-22,107819,91163.42857142857
2022-07-23,0,88989.28571428571
2022-07-24,0,86243.71428571429
2022-07-25,92011,81601.14285714286
2022-07-26,145472,78312.42857142857
2022-07-27,121780,78312.42857142857
2022-07-28,104126,78312.42857142857
2022-07-29,84798,74720.28571428571
2022-07-30,0,68609.71428571429
2022-07-31,0,63738.42857142857
2022-08-01,66866,59526.857142857145
2022-08-02,102698,55913.71428571428
2022-08-03,87681,55913.71428571428
2022-08-04,74645,55913.71428571428
2022-08-05,59506,53449.57142857143
2022-08-06,0,50021.0
2022-08-07,0,47886.142857142855
2022-08-08,49617,45778.0
2022-08-09,78698,44397.0
2022-08-10,72737,44397.0
2022-08-11,59888,44397.0
2022-08-12,49839,43859.71428571428
2022-08-13,0,41723.57142857143
2022-08-14,0,40959.71428571428
2022-08-15,45856,40787.857142857145
2022-08-16,63745,40342.857142857145
2022-08-17,67390,40342.857142857145
2022-08-18,58685,40342.857142857145
2022-08-19,46724,38984.0
2022-08-20,0,38507.71428571428
2022-08-21,0,36443.28571428572
2022-08-22,36344,35088.42857142857
2022-08-23,60411,33748.28571428572
2022-08-24,52939,33748.28571428572
2022-08-25,49201,33748.28571428572
2022-08-26,37343,33303.142857142855
2022-08-27,0,32459.285714285714
2022-08-28,0,31939.85714285714
2022-08-29,33228,30539.14285714286
2022-08-30,54504,30051.571428571428
2022-08-31,49303,30051.571428571428
2022-09-01,39396,30051.571428571428
2022-09-02,33930,29496.85714285714
2022-09-03,0,28811.85714285714
2022-09-04,0,28410.714285714286
2022-09-05,29345,28790.85714285714
2022-09-06,49709,29085.85714285714
2022-09-07,46495,29085.85714285714
2022-09-08,42057,29085.85714285714
2022-09-09,35995,29203.14285714286
2022-09-10,0,29949.0
2022-09-11,0,30635.285714285714
2022-09-12,30166,31272.0
2022-09-13,54930,31665.428571428572
2022-09-14,51299,31665.428571428572
2022-09-15,46514,31665.428571428572
2022-09-16,38749,32586.571428571428
2022-09-17,0,33344.71428571428
2022-09-18,0,34118.42857142857
2022-09-19,36614,35613.28571428572
2022-09-20,60237,37334.857142857145
2022-09-21,56715,37334.857142857145
2022-09-22,56978,37334.857142857145
2022-09-23,50800,38813.42857142857
2022-09-24,0,42962.71428571428
2022-09-25,0,48547.857142857145
2022-09-26,46964,51674.28571428572
2022-09-27,89282,58183.857142857145
2022-09-28,95811,58183.857142857145
2022-09-29,78863,58183.857142857145
2022-09-30,96367,51474.71428571428
2022-10-01,0,49271.0
2022-10-02,0,54659.71428571428
2022-10-03,0,62321.28571428572
2022-10-04,73856,73427.71428571429
2022-10-05,133532,73427.71428571429
2022-10-06,132494,73427.71428571429
2022-10-07,174112,90894.14285714286
2022-10-08,0,104991.28571428571
2022-10-09,0,105450.71428571429
2022-10-10,122265,107267.71428571429
2022-10-11,172536,98708.57142857143
2022-10-12,136748,98708.57142857143
2022-10-13,145213,98708.57142857143
2022-10-14,114198,94315.0
2022-10-15,0,91103.0
2022-10-16,0,90149.57142857143
2022-10-17,91510,86091.42857142857
2022-10-18,150052,82962.14285714286
2022-10-19,130074,82962.14285714286
2022-10-20,116806,82962.14285714286
2022-10-21,92293,80551.0
2022-10-22,0,75619.85714285714
2022-10-23,0,70578.85714285714
2022-10-24,74632,65164.42857142857
2022-10-25,115534,60764.28571428572
2022-10-26,94787,60764.28571428572
2022-10-27,78905,60764.28571428572
2022-10-28,61492,56919.57142857143
2022-10-29,0,47351.28571428572
2022-10-30,0,38090.42857142857
2022-10-31,47719,38051.0
2022-11-01,48556,37357.142857142855
2022-11-02,29961,37357.142857142855
2022-11-03,78629,37357.142857142855
2022-11-04,56635,36091.42857142857
2022-11-05,0,37878.142857142855
2022-11-06,0,40429.42857142857
2022-11-07,38859,34720.71428571428
2022-11-08,61063,31444.714285714286
2022-11-09,47820,31444.714285714286
2022-11-10,38668,31444.714285714286
2022-11-11,33703,29946.285714285714
2022-11-12,0,27962.85714285714
2022-11-13,0,26647.14285714286
2022-11-14,28370,25881.14285714286
2022-11-15,47179,25007.428571428572
2022-11-16,38610,25007.428571428572
2022-11-17,33306,25007.428571428572
2022-11-18,27587,24572.85714285714
2022-11-19,0,23786.714285714286
2022-11-20,0,23026.714285714286
2022-11-21,25328,23710.14285714286
2022-11-22,41676,24057.14285714286
2022-11-23,33290,24057.14285714286
2022-11-24,38090,24057.14285714286
2022-11-25,30016,23965.714285714286
2022-11-26,0,24662.285714285714
2022-11-27,0,26159.14285714286
2022-11-28,24688,25877.0
2022-11-29,46552,25934.714285714286
2022-11-30,43768,25934.714285714286
2022-12-01,36115,25934.714285714286
2022-12-02,30420,26385.14285714286
2022-12-03,0,26418.714285714286
2022-12-04,0,26642.0
