date,S,E,I,Q,R,predicted_new
2021-05-18,56012128.25726702,-3.692730557218729e-14,6.744648222604361e-14,1.8105686316291895e-09,69987871.74273317,1.95973751785308e-14
2021-05-19,56012128.25726702,-4.500645588315253e-14,8.22029008419841e-14,1.6624471489571927e-09,69987871.74273317,2.3885040967246653e-14
2021-05-20,56012128.25726702,-5.1833777111923913e-14,9.467289043605256e-14,1.5049033763472356e-09,69987871.74273317,2.7508357112603763e-14
2021-05-21,56012128.25726702,-5.720349105074142e-14,1.0448060164145755e-13,1.3406462593034178e-09,69987871.74273317,3.035811586277833e-14
2021-05-22,56012128.25726702,-6.09094555640917e-14,1.112495202533776e-13,1.1727933231949116e-09,69987871.74273317,3.232491627445361e-14
2021-05-23,56012128.25726702,-6.274596377751533e-14,1.1460392692061527e-13,1.0048867422489231e-09,69987871.74273317,3.329958834355678e-14
2021-05-24,56012128.25726702,-6.250854326641405e-14,1.1417035683725175e-13,8.409094085436524e-10,69987871.74273317,3.317361713599595e-14
2021-05-25,56012128.25726702,-5.999475524485812e-14,1.0957905943430078e-13,6.853010010012525e-10,69987871.74273317,3.1839566918396955e-14
2021-05-26,56012128.25726702,-5.500499375439349e-14,1.0046545807136322e-13,5.42974054380791e-10,69987871.74273317,2.919150528884035e-14
2021-05-27,56012128.25726702,-4.734328485284912e-14,8.647160972828115e-14,4.193300282712094e-10,69987871.74273317,2.512542730759833e-14
2021-05-28,56012128.25726702,-3.681808580314425e-14,6.724766469679224e-14,3.2027537608428306e-10,69987871.74273317,1.9539679627871606e-14
2021-05-29,56012128.25726702,-2.324308426209564e-14,4.245332627218395e-14,2.522376140475816e-10,69987871.74273317,1.2335384626526345e-14
2021-05-30,56012128.25726702,-9.15946884071188e-15,1.6730015822066742e-14,1.8377097197846564e-10,69987871.74273317,4.861165144532225e-15
2021-05-31,56012128.25726702,6.154512807090407e-16,-1.1235631981169274e-15,5.1954453547725e-11,69987871.74273317,0.0
2021-06-01,56012128.25726702,1.0704001495085318e-14,-1.9549984758540013e-14,-7.222649262483407e-11,69987871.74273317,0.0
2021-06-02,56012128.25726702,2.0754971267290805e-14,-3.790777313984913e-14,-1.872778422750428e-10,69987871.74273317,0.0
2021-06-03,56012128.25726702,3.036543045716296e-14,-5.546098817787441e-14,-2.917039066359865e-10,69987871.74273317,0.0
2021-06-04,56012128.25726702,3.907840409041028e-14,-7.137497829420657e-14,-3.840128017372248e-10,69987871.74273317,0.0
2021-06-05,56012128.25726702,4.6380547129520595e-14,-8.471213352677498e-14,-4.627219177040114e-10,69987871.74273317,0.0
2021-06-06,56012128.25726702,5.169981924466866e-14,-9.44276385604255e-14,-5.26363388056516e-10,69987871.74273317,0.0
2021-06-07,56012128.25726702,5.440315958462418e-14,-9.936522575749844e-14,-5.734895590090436e-10,69987871.74273317,0.0
2021-06-08,56012128.25726702,5.379416154765955e-14,-9.825292818840621e-14,-6.026784587692561e-10,69987871.74273317,0.0
2021-06-09,56012128.25726702,4.911074755245789e-14,-8.969883266221138e-14,-6.125392668373919e-10,69987871.74273317,0.0
2021-06-10,56012128.25726702,3.952284380902076e-14,-7.218683275720432e-14,-6.017177833054873e-10,69987871.74273317,0.0
2021-06-11,56012128.25726702,2.4130055089576143e-14,-4.4072381851481254e-14,-5.689018981565968e-10,69987871.74273317,0.0
2021-06-12,56012128.25726702,1.4340799911028433e-14,-2.6192630989258705e-14,-5.359092670979778e-10,69987871.74273317,0.0
2021-06-13,56012128.25726702,1.2409768939365925e-14,-2.2665707873720663e-14,-5.076854529708361e-10,69987871.74273317,0.0
2021-06-14,56012128.25726702,1.0007847126889877e-14,-1.827872037249319e-14,-4.696476992499732e-10,69987871.74273317,0.0
2021-06-15,56012128.25726702,7.234016779469383e-15,-1.3212456033996312e-14,-4.231377803491353e-10,69987871.74273317,0.0
2021-06-16,56012128.25726702,4.213075551538784e-15,-7.694853285345713e-15,-3.6976780471501053e-10,69987871.74273317,0.0
2021-06-17,56012128.25726702,1.0971486170466581e-15,-2.003763364821914e-15,-3.114328380208489e-10,69987871.74273317,0.0
2021-06-18,56012128.25726702,-1.9327991595952563e-15,3.5302877456603157e-15,-2.5032352636008377e-10,69987871.74273317,1.0257773770256425e-15
2021-06-19,56012128.25726702,-4.665451052563211e-15,8.521337388082686e-15,-1.889387194399513e-10,69987871.74273317,2.4759808666974724e-15
2021-06-20,56012128.25726702,-6.857626303672401e-15,1.2525224295854236e-14,-1.3009809377511207e-10,69987871.74273317,3.639352483425509e-15
2021-06-21,56012128.25726702,-8.23276795142811e-15,1.503682666134189e-14,-7.695477588127064e-11,69987871.74273317,4.369123116667998e-15
2021-06-22,56012128.25726702,-8.479430660076757e-15,1.5487300203401252e-14,-3.300796546879662e-11,69987871.74273317,4.500008332223555e-15
2021-06-23,56012128.25726702,-7.249768548656964e-15,1.3241316234907323e-14,-2.1155586363448265e-12,69987871.74273317,3.847405859665884e-15
2021-06-24,56012128.25726702,-4.1580230200506195e-15,7.594299730285193e-15,1.1493228935523882e-11,69987871.74273317,2.2065930797785037e-15
2021-06-25,56012128.25726702,-4.9626089890840605e-15,9.063806986563693e-15,6.747170743472364e-11,69987871.74273317,2.633571241692122e-15
2021-06-26,56012128.25726702,-7.55896118085763e-15,1.380592421517434e-14,1.3496670151018838e-10,69987871.74273317,4.0114460448107405e-15
2021-06-27,56012128.25726702,-9.971263307815971e-15,1.8211883881530504e-14,2.004796224103345e-10,69987871.74273317,5.291646686689687e-15
2021-06-28,56012128.25726702,-1.2126379365713063e-14,2.2148106087964863e-14,2.627116928089427e-10,69987871.74273317,6.435360004931045e-15
2021-06-29,56012128.25726702,-1.3942696095339603e-14,2.5465527496041964e-14,3.20309498678952e-10,69987871.74273317,7.399273937679525e-15
2021-06-30,56012128.25726702,-1.5330122982523042e-14,2.799960132655818e-14,3.71864989292458e-10,69987871.74273317,8.135577523622441e-15
2021-07-01,56012128.25726702,-1.619009225812755e-14,2.9570297359541764e-14,4.159154772207139e-10,69987871.74273317,8.591960901989747e-15
2021-07-02,56012128.25726702,-1.6415558898054065e-14,2.9982101934252807e-14,4.509436383341304e-10,69987871.74273317,8.711615312553995e-15
2021-07-03,56012128.25726702,-1.589100062324025e-14,2.902401794918326e-14,4.753775118022751e-10,69987871.74273317,8.433233095630367e-15
2021-07-04,56012128.25726702,-1.449241789966052e-14,2.646956486205694e-14,4.875905000938732e-10,69987871.74273317,7.691007692076665e-15
2021-07-05,56012128.25726702,-1.2087333938326024e-14,2.207677868982951e-14,4.859013689768072e-10,69987871.74273317,6.414633643293308e-15
2021-07-06,56012128.25726702,-8.534794695284665e-15,1.5588212008688495e-14,4.685742475181167e-10,69987871.74273317,4.5293065912233324e-15
2021-07-07,56012128.25726702,-4.198603586426666e-15,7.668338199387254e-15,4.398411137458727e-10,69987871.74273317,2.22809701037145e-15
2021-07-08,56012128.25726702,-1.625775564023939e-14,2.969395684457082e-14,6.012944518298253e-10,69987871.74273317,8.62789980139754e-15
2021-07-09,56012128.25726702,-2.877257345321479e-14,5.255183583862145e-14,7.659448526770857e-10,69987871.74273317,1.526952594193682e-14
2021-07-10,56012128.25726702,-4.167171610844749e-14,7.611167337138136e-14,9.330526656498937e-10,69987871.74273317,2.211511469335455e-14
2021-07-11,56012128.25726702,-5.487744522997432e-14,1.0023148286230932e-13,1.1018480085027974e-09,69987871.74273317,2.912341016552498e-14
2021-07-12,56012128.25726702,-6.83056249827751e-14,1.2475759296047806e-13,1.2715307673826438e-09,69987871.74273317,3.624976131683014e-14
2021-07-13,56012128.25726702,-8.186572207277055e-14,1.4952464754457856e-13,1.4412705968285839e-09,69987871.74273317,4.3446121954162005e-14
2021-07-14,56012128.25726702,-9.54608057468244e-14,1.7435560572291456e-13,1.6102069197720666e-09,69987871.74273317,5.0661050732919846e-14
2021-07-15,56012128.25726702,-1.0898754779274207e-13,1.990617418334086e-13,1.77744892753685e-09,69987871.74273317,5.783971115701296e-14
2021-07-16,56012128.25726702,-1.2233622253927152e-13,2.2344264544359706e-13,1.942075579838985e-09,69987871.74273317,6.492387157885844e-14
2021-07-17,56012128.25726702,-1.3539070685610253e-13,2.4728622135063276e-13,2.1031356047868335e-09,69987871.74273317,7.185190519938239e-14
2021-07-18,56012128.25726702,-1.4802848015386698e-13,2.703686895812844e-13,2.25964749888105e-09,69987871.74273317,7.855879006801974e-14
2021-07-19,56012128.25726702,-1.6012062438413905e-13,2.924545853919366e-13,2.4105995270146015e-09,69987871.74273317,8.497610908271404e-14
2021-07-20,56012128.25726702,-1.7153182403943517e-13,3.1329675926858924e-13,2.5549497224727466e-09,69987871.74273317,9.103204998991734e-14
2021-07-21,56012128.25726702,-1.821203661532135e-13,3.3263637692685863e-13,2.691625886933053e-09,69987871.74273317,9.665140538459077e-14
2021-07-22,56012128.25726702,-1.9173814029987481e-13,3.502029193119765e-13,2.8195255904653884e-09,69987871.74273317,1.0175557271020385e-13
2021-07-23,56012128.25726702,-2.0023063859476184e-13,3.657141825987904e-13,2.93751617153192e-09,69987871.74273317,1.0626255425873484e-13
2021-07-24,56012128.25726702,-2.0743695569415927e-13,3.7887627819176385e-13,3.04443473698712e-09,69987871.74273317,1.1008695717067088e-13
2021-07-25,56012128.25726702,-2.1318978879529408e-13,3.8938363272497635e-13,3.139088162077761e-09,69987871.74273317,1.131399934350078e-13
2021-07-26,56012128.25726702,-2.1731543763633543e-13,3.9691898806212245e-13,3.2202530904429182e-09,69987871.74273317,1.153294798892498e-13
2021-07-27,56012128.25726702,-2.1963380449639462e-13,4.0115340129651333e-13,3.2866759341139686e-09,69987871.74273317,1.165598382194102e-13
2021-07-28,56012128.25726702,-2.1995839419552495e-13,4.0174624475107573e-13,3.3370728735145904e-09,69987871.74273317,1.1673209496001084e-13
2021-07-29,56012128.25726702,-2.1809631409472197e-13,3.983452059783519e-13,3.370129857460765e-09,69987871.74273317,1.1574388149408226e-13
2021-07-30,56012128.25726702,-2.138482740959233e-13,3.9058628776050023e-13,3.3845026031607742e-09,69987871.74273317,1.1348943405316371e-13
2021-07-31,56012128.25726702,-2.0700858664200886e-13,3.780938081092949e-13,3.378816596215203e-09,69987871.74273317,1.0985959371730318e-13
2021-08-01,56012128.25726702,-1.973651667168005e-13,3.6048040026612565e-13,3.351667090616938e-09,69987871.74273317,1.047418064150573e-13
2021-08-02,56012128.25726702,-1.8469953184506234e-13,3.3734701270199834e-13,3.3016191087511678e-09,69987871.74273317,9.802012292349154e-14
2021-08-03,56012128.25726702,-1.6878680209250056e-13,3.082829091175343e-13,3.2272074413953824e-09,69987871.74273317,8.957519886817986e-14
2021-08-04,56012128.25726702,-1.4939570006576355e-13,2.7286566844297094e-13,3.1269366477193743e-09,69987871.74273317,7.928429472320511e-14
2021-08-05,56012128.25726702,-1.262885509124418e-13,2.306611848381614e-13,2.9992810552852374e-09,69987871.74273317,6.702127581115878e-14
2021-08-06,56012128.25726702,-9.922128232106789e-14,1.812236676925746e-13,2.842684760047368e-09,69987871.74273317,5.265661230314105e-14
2021-08-07,56012128.25726702,-6.794342452111664e-14,1.2409564162529517e-13,2.6555616263524647e-09,69987871.74273317,3.6057379218760815e-14
2021-08-08,56012128.25726702,-3.2198110283004964e-14,5.880794648502378e-14,2.436295286939527e-09,69987871.74273317,1.7087256426135686e-14
2021-08-09,56012128.25726702,-3.030621103821948e-14,5.535247075155354e-14,2.428344925932711e-09,69987871.74273317,1.6083228580431165e-14
2021-08-10,56012128.25726702,-3.411237876437969e-14,6.230434040753352e-14,2.4528898512092894e-09,69987871.74273317,1.8103180275969557e-14
2021-08-11,56012128.25726702,-3.794797351385284e-14,6.930995948498085e-14,2.4739666259230956e-09,69987871.74273317,2.013874971712914e-14
2021-08-12,56012128.25726702,-4.178871263341247e-14,7.632497634493998e-14,2.491478009728332e-09,69987871.74273317,2.2177049988580447e-14
2021-08-13,56012128.25726702,-4.560901711662383e-14,8.330267159041675e-14,2.5053289354541197e-09,69987871.74273317,2.4204506193452186e-14
2021-08-14,56012128.25726702,-4.938201160384352e-14,9.019395806637825e-14,2.5154265091044916e-09,69987871.74273317,2.6206855453331258e-14
2021-08-15,56012128.25726702,-5.3079524382219735e-14,9.694738085975316e-14,2.521680009858402e-09,69987871.74273317,2.8169146908262826e-14
2021-08-16,56012128.25726702,-5.6672087385692155e-14,1.0350911729943161e-13,2.5240008900697185e-09,69987871.74273317,3.007574171675031e-14
2021-08-17,56012128.25726702,-6.012893619499198e-14,1.0982297695626485e-13,2.522302775267225e-09,69987871.74273317,3.1910313055755206e-14
2021-08-18,56012128.25726702,-6.341801003764188e-14,1.158304016430656e-13,2.516501464154624e-09,69987871.74273317,3.3655846120697286e-14
2021-08-19,56012128.25726702,-6.650595178795608e-14,1.2147046541460827e-13,2.5065149286105323e-09,69987871.74273317,3.529463812545465e-14
2021-08-20,56012128.25726702,-6.935810796704019e-14,1.2667987456762824e-13,2.492263313688484e-09,69987871.74273317,3.680829830236341e-14
2021-08-21,56012128.25726702,-7.193852874279154e-14,1.3139296764082257e-13,2.4736689376169274e-09,69987871.74273317,3.817774790221803e-14
2021-08-22,56012128.25726702,-7.420996792989869e-14,1.3554171541484958e-13,2.4506562917992317e-09,69987871.74273317,3.938322019427116e-14
2021-08-23,56012128.25726702,-7.613388298984196e-14,1.3905572091232905e-13,2.4231520408136788e-09,69987871.74273317,4.040426046623363e-14
2021-08-24,56012128.25726702,-7.7670435030893e-14,1.418622193978421e-13,2.3910850224134665e-09,69987871.74273317,4.121972602427452e-14
2021-08-25,56012128.25726702,-7.877848880811506e-14,1.438860783779313e-13,2.3543862475267132e-09,69987871.74273317,4.1807786193021113e-14
2021-08-26,56012128.25726702,-7.941561272336283e-14,1.4504979760110055e-13,2.312988900256448e-09,69987871.74273317,4.214592231555889e-14
2021-08-27,56012128.25726702,-7.953807882528252e-14,1.452735090578152e-13,2.2668283378806208e-09,69987871.74273317,4.221092775343155e-14
2021-08-28,56012128.25726702,-7.910086280931192e-14,1.4447497698050193e-13,2.2158420908520958e-09,69987871.74273317,4.1978907886641025e-14
2021-08-29,56012128.25726702,-7.805764401768022e-14,1.4256959784354887e-13,2.159969862798654e-09,69987871.74273317,4.1425280113647433e-14
2021-08-30,56012128.25726702,-7.636080543940816e-14,1.3947040036330552e-13,2.099153530522993e-09,69987871.74273317,4.052477385136913e-14
2021-08-31,56012128.25726702,-7.396143371030796e-14,1.3508804549808279e-13,2.0333371440027266e-09,69987871.74273317,3.925143053518268e-14
2021-09-01,56012128.25726702,-7.080931911298339e-14,1.2933082644815297e-13,1.9624669263903843e-09,69987871.74273317,3.757860361892285e-14
2021-09-02,56012128.25726702,-6.685295557682968e-14,1.2210466865574975e-13,1.8864912740134127e-09,69987871.74273317,3.5478958574882627e-14
2021-09-03,56012128.25726702,-6.203954067803356e-14,1.1331312980506816e-13,1.8053607563741751e-09,69987871.74273317,3.292447289381321e-14
2021-09-04,56012128.25726702,-5.631497563957333e-14,1.0285739982226468e-13,1.7190281161499502e-09,69987871.74273317,2.988643608492399e-14
2021-09-05,56012128.25726702,-4.962386533121871e-14,9.06363008754572e-14,1.6274482691929337e-09,69987871.74273317,2.6335449675882623e-14
2021-09-06,56012128.25726702,-4.190951826953098e-14,7.654628737472495e-14,1.5305783045302372e-09,69987871.74273317,2.2241427212814935e-14
2021-09-07,56012128.25726702,-3.31139466178629e-14,6.048144597210858e-14,1.4283774843638893e-09,69987871.74273317,1.7573594260304974e-14
2021-09-08,56012128.25726702,-2.3177866186358744e-14,4.233349556161014e-14,1.3208072440708342e-09,69987871.74273317,1.2300488401395013e-14
2021-09-09,56012128.25726702,-1.2040696431954274e-14,2.199178727919305e-14,1.207831192202933e-09,69987871.74273317,6.389959237585531e-15
2021-09-10,56012128.25726702,-7.880434395516822e-15,1.4393216494138057e-14,1.1186298453699453e-09,69987871.74273317,4.182105266156705e-15
2021-09-11,56012128.25726702,-7.0270728247290345e-15,1.283461183781499e-14,1.0403830139019828e-09,69987871.74273317,3.729237658757083e-15
2021-09-12,56012128.25726702,-6.1820824012710214e-15,1.1291296567843379e-14,9.615943643850217e-10,69987871.74273317,3.2808125383599243e-15
2021-09-13,56012128.25726702,-5.348087407045494e-15,9.768063750029438e-15,8.824786778319519e-10,69987871.74273317,2.8382225764611153e-15
2021-09-14,56012128.25726702,-4.527771434927975e-15,8.269814776941876e-15,8.032577149810121e-10,69987871.74273317,2.402891919882304e-15
2021-09-15,56012128.25726702,-3.723877388766815e-15,6.8015593679118585e-15,7.241602162957918e-10,69987871.74273317,1.976276190770881e-15
2021-09-16,56012128.25726702,-2.9392074833832244e-15,5.3684155690331056e-15,6.454219019652325e-10,69987871.74273317,1.5598624866000095e-15
2021-09-17,56012128.25726702,-2.176623244571188e-15,3.975609753161789e-15,5.672854719036223e-10,69987871.74273317,1.1551693801686057e-15
2021-09-18,56012128.25726702,-1.4390455090975514e-15,2.62847661991659e-15,4.900006057506034e-10,69987871.74273317,7.637469196013404e-16
2021-09-19,56012128.25726702,-7.294544247019745e-16,1.3324591956786642e-15,4.138239628711658e-10,69987871.74273317,3.8717662834863736e-16
2021-09-20,56012128.25726702,-5.0889450096957045e-17,9.310883359167804e-17,3.390191823556502e-10,69987871.74273317,2.7071505186680918e-17
2021-09-21,56012128.25726702,5.935506450322019e-16,-1.0839147864382203e-15,2.6585688301974815e-10,69987871.74273317,0.0
2021-09-22,56012128.25726702,1.200707780027355e-15,-2.192843657742365e-15,1.9461466340450096e-10,69987871.74273317,0.0
2021-09-23,56012128.25726702,1.7673645632575382e-15,-3.2278014468896404e-15,1.2557710177629975e-10,69987871.74273317,0.0
2021-09-24,56012128.25726702,2.290244292118957e-15,-4.182803493686401e-15,5.903575612688732e-11,69987871.74273317,0.0
2021-09-25,56012128.25726702,2.7660109530349916e-15,-5.0517568111765305e-15,-4.71083582664509e-12,69987871.74273317,0.0
2021-09-26,56012128.25726702,3.191269221456203e-15,-5.828460085641403e-15,-6.535715664185458e-11,69987871.74273317,0.0
2021-09-27,56012128.25726702,3.5625644618603155e-15,-6.506603676599911e-15,-1.2259070915094883e-10,69987871.74273317,0.0
2021-09-28,56012128.25726702,3.876382727752235e-15,-7.0797696168084505e-15,-1.7609201646078503e-10,69987871.74273317,0.0
2021-09-29,56012128.25726702,4.129150761664039e-15,-7.541431612260926e-15,-2.2553462195286987e-10,69987871.74273317,0.0
2021-09-30,56012128.25726702,4.317235995154983e-15,-7.884955042188745e-15,-2.705850892833603e-10,69987871.74273317,0.0
2021-10-01,56012128.25726702,4.436946548811485e-15,-8.103596959060824e-15,-3.109030023830628e-10,69987871.74273317,0.0
2021-10-02,56012128.25726702,4.484531232247149e-15,-8.190506088583594e-15,-3.461409654574334e-10,69987871.74273317,0.0
2021-10-03,56012128.25726702,4.456179544102749e-15,-8.138722829700982e-15,-3.7594460298657827e-10,69987871.74273317,0.0
2021-10-04,56012128.25726702,4.348021672046231e-15,-7.941179254594428e-15,-3.999525597252531e-10,69987871.74273317,0.0
2021-10-05,56012128.25726702,4.156128492772716e-15,-7.59069910868288e-15,-4.177965007028634e-10,69987871.74273317,0.0
2021-10-06,56012128.25726702,3.8765115720045e-15,-7.079997810622787e-15,-4.291011112234644e-10,69987871.74273317,0.0
2021-10-07,56012128.25726702,3.505123164491055e-15,-6.401682452308111e-15,-4.3348409686576127e-10,69987871.74273317,0.0
2021-10-08,56012128.25726702,3.037856214009022e-15,-5.5482517988703195e-15,-4.305561834831087e-10,69987871.74273317,0.0
2021-10-09,56012128.25726702,2.4705443533622184e-15,-4.512096288678387e-15,-4.199211172035113e-10,69987871.74273317,0.0
2021-10-10,56012128.25726702,1.798961904381636e-15,-3.285498033338795e-15,-4.011756644296235e-10,69987871.74273317,0.0
2021-10-11,56012128.25726702,1.0188238779254405e-15,-1.8606308176955317e-15,-3.7390961183874917e-10,69987871.74273317,0.0
2021-10-12,56012128.25726702,6.190709917186933e-16,-1.1305101755340991e-15,-3.7451870081732063e-10,69987871.74273317,0.0
2021-10-13,56012128.25726702,6.053544441898527e-16,-1.1054576341453117e-15,-4.0332913014200235e-10,69987871.74273317,0.0
2021-10-14,56012128.25726702,5.79214824715625e-16,-1.0577153744090191e-15,-4.3050652934403967e-10,69987871.74273317,0.0
2021-10-15,56012128.25726702,5.415003693729395e-16,-9.888326547963349e-16,-4.560135542226518e-10,69987871.74273317,0.0
2021-10-16,56012128.25726702,4.931068058283967e-16,-9.004454743162673e-16,-4.798138513263588e-10,69987871.74273317,0.0
2021-10-17,56012128.25726702,4.349773533382561e-16,-7.942765725157656e-16,-5.018720579529811e-10,69987871.74273317,0.0
2021-10-18,56012128.25726702,3.681027227484544e-16,-6.72135429479688e-16,-5.22153802149641e-10,69987871.74273317,0.0
2021-10-19,56012128.25726702,2.935211164945883e-16,-5.359182658308178e-16,-5.40625702712761e-10,69987871.74273317,0.0
2021-10-20,56012128.25726702,2.1231822860192774e-16,-3.8760804272985795e-16,-5.572553691880656e-10,69987871.74273317,0.0
2021-10-21,56012128.25726702,1.2562724468541054e-16,-2.2927446187543206e-16,-5.720114018705794e-10,69987871.74273317,0.0
2021-10-22,56012128.25726702,3.462884194963989e-17,-6.307396550408186e-17,-5.848633918046283e-10,69987871.74273317,0.0
2021-10-23,56012128.25726702,-5.944881081111213e-17,1.0875026360972795e-16,-5.957819207838391e-10,69987871.74273317,3.161718932409052e-17
2021-10-24,56012128.25726702,-1.553300532129056e-16,2.8386830215361263e-16,-6.047385613511401e-10,69987871.74273317,8.249917369297206e-17
2021-10-25,56012128.25726702,-2.5169173328213107e-16,4.59863486277267e-16,-6.117058767987596e-10,69987871.74273317,1.336359839374996e-16
2021-10-26,56012128.25726702,-3.471632074555136e-16,6.342324115924672e-16,-6.166574211682281e-10,69987871.74273317,1.8430022951379878e-16
2021-10-27,56012128.25726702,-4.4032634058010663e-16,8.043849331730671e-16,-6.195677392503759e-10,69987871.74273317,2.3373931652350005e-16
2021-10-28,56012128.25726702,-5.297155059133008e-16,9.676441655549997e-16,-6.204123665853353e-10,69987871.74273317,2.81175447713738e-16
2021-10-29,56012128.25726702,-6.138175851228141e-16,1.12124648273628e-15,-6.191678294625391e-10,69987871.74273317,3.25805622477154e-16
2021-10-30,56012128.25726702,-6.910719682866993e-16,1.2623415181769997e-15,-6.15811644920721e-10,69987871.74273317,3.668016368518928e-16
2021-10-31,56012128.25726702,-7.598705538933401e-16,1.3879921647993322e-15,-6.103223207479159e-10,69987871.74273317,4.033100835216053e-16
2021-11-01,56012128.25726702,-8.185577488414526e-16,1.4951745749875298e-15,-6.026793554814599e-10,69987871.74273317,4.344523518154473e-16
2021-11-02,56012128.25726702,-8.654304684400846e-16,1.580778160587925e-15,-5.928632384079897e-10,69987871.74273317,4.593246277080796e-16
2021-11-03,56012128.25726702,-8.98738136408616e-16,1.6416055929089276e-15,-5.80855449563443e-10,69987871.74273317,4.769978938196675e-16
2021-11-04,56012128.25726702,-9.166826848767595e-16,1.6743728027210297e-15,-5.66638459733059e-10,69987871.74273317,4.865179294158821e-16
2021-11-05,56012128.25726702,-9.174185543845588e-16,1.675708980256801e-15,-5.501957304513773e-10,69987871.74273317,4.86905310407899e-16
2021-11-06,56012128.25726702,-8.990526938823898e-16,1.6421565752108928e-15,-5.315117140022387e-10,69987871.74273317,4.771554093523997e-16
2021-11-07,56012128.25726702,-8.596445607309612e-16,1.5701712967400337e-15,-5.105718534187852e-10,69987871.74273317,4.562383954515697e-16
2021-11-08,56012128.25726702,-7.97206120701313e-16,1.4561221134630336e-15,-4.873625824834596e-10,69987871.74273317,4.2309923455310024e-16
2021-11-09,56012128.25726702,-7.097018479748173e-16,1.2962912534607809e-15,-4.618713257280056e-10,69987871.74273317,3.766576891501875e-16
2021-11-10,56012128.25726702,-5.950487251431786e-16,1.0868742042762443e-15,-4.340864984334682e-10,69987871.74273317,3.1580831838153254e-16
2021-11-11,56012128.25726702,-4.511162432084332e-16,8.239797129144717e-16,-4.0399750663019313e-10,69987871.74273317,2.394204780313417e-16
2021-11-12,56012128.25726702,-2.757264015829492e-16,5.036297858425909e-16,-3.7159474709782723e-10,69987871.74273317,1.4633832052932637e-16
2021-11-13,56012128.25726702,-1.8501592985798442e-16,3.379428428422835e-16,-3.423968307112855e-10,69987871.74273317,9.81952132891853e-17
2021-11-14,56012128.25726702,-2.8068002669443467e-16,5.126605123720038e-16,-3.21251193017654e-10,69987871.74273317,1.4896045388704286e-16
2021-11-15,56012128.25726702,-3.758080845022963e-16,6.863991931983612e-16,-2.9953129989404535e-10,69987871.74273317,1.994412452177213e-16
2021-11-16,56012128.25726702,-4.698945399972171e-16,8.582355242619396e-16,-2.773184807673062e-10,69987871.74273317,2.493692974217554e-16
2021-11-17,56012128.25726702,-5.624234969024356e-16,1.0272272724341357e-15,-2.54696791028277e-10,69987871.74273317,2.9847083722316755e-16
2021-11-18,56012128.25726702,-6.528687259487795e-16,1.1924133325171695e-15,-2.3175301203179192e-10,69987871.74273317,3.464666079294722e-16
2021-11-19,56012128.25726702,-7.406936648746694e-16,1.3528137272440816e-15,-2.0857665109667852e-10,69987871.74273317,3.9307186943167414e-16
2021-11-20,56012128.25726702,-8.253514184261188e-16,1.5074296072787373e-15,-1.8525994150575867e-10,69987871.74273317,4.379963982042698e-16
2021-11-21,56012128.25726702,-9.062847583567303e-16,1.6552432512158195e-15,-1.6189784250584753e-10,69987871.74273317,4.809444873052459e-16
2021-11-22,56012128.25726702,-9.829261234276991e-16,1.7952180655808323e-15,-1.3858803930775378e-10,69987871.74273317,5.216149463760793e-16
2021-11-23,56012128.25726702,-1.054697619407812e-15,1.9262985848301023e-15,-1.1543094308628033e-10,69987871.74273317,5.597011016417384e-16
2021-11-24,56012128.25726702,-1.1210110190734478e-15,2.047410471350777e-15,-9.252969098022356e-11,69987871.74273317,5.94890795910682e-16
2021-11-25,56012128.25726702,-1.1812677622085758e-15,2.157460515460825e-15,-6.999014609237359e-11,69987871.74273317,6.268663885748598e-16
2021-11-26,56012128.25726702,-1.2348589556047568e-15,2.255336635409036e-15,-4.792089748951426e-11,69987871.74273317,6.553047556097127e-16
2021-11-27,56012128.25726702,-1.2811653730611435e-15,2.3399078773750206e-15,-2.6433260202422987e-11,69987871.74273317,6.798772895741716e-16
2021-11-28,56012128.25726702,-1.3195574553844805e-15,2.41002441546921e-15,-5.6412752258711905e-12,69987871.74273317,7.002498996106583e-16
2021-11-29,56012128.25726702,-1.3493953103891025e-15,2.4645175517328585e-15,1.4338290481376265e-11,69987871.74273317,7.16083011445086e-16
2021-11-30,56012128.25726702,-1.3700287128969378e-15,2.50219971613804e-15,3.3385943996560646e-11,69987871.74273317,7.270315673868582e-16
2021-12-01,56012128.25726702,-1.3807971047375042e-15,2.5218644665876487e-15,5.137946643292953e-11,69987871.74273317,7.327450263288688e-16
2021-12-02,56012128.25726702,-1.381029594747912e-15,2.5222864889154023e-15,6.819391293973684e-11,69987871.74273317,7.328673637475032e-16
2021-12-03,56012128.25726702,-1.3700449587728627e-15,2.5022215968858386e-15,8.370161270224268e-11,69987871.74273317,7.270370717026375e-16
2021-12-04,56012128.25726702,-1.3471516396646496e-15,2.4604067321943155e-15,9.777216894171351e-11,69987871.74273317,7.148871588376376e-16
2021-12-05,56012128.25726702,-1.311647747283157e-15,2.3955599644670135e-15,1.1027245891542201e-10,69987871.74273317,6.960451503793615e-16
2021-12-06,56012128.25726702,-1.2628210584958614e-15,2.306380491260933e-15,1.210666339166473e-10,69987871.74273317,6.701330881381568e-16
2021-12-07,56012128.25726702,-1.1999490171778295e-15,2.1915486380638976e-15,1.3001611927467455e-10,69987871.74273317,6.367675305078632e-16
2021-12-08,56012128.25726702,-1.1222987342117212e-15,2.0497258582945496e-15,1.3697961435479537e-10,69987871.74273317,5.955595524658097e-16
