date,new_confirmed,new_confirmed_smooth
2021-01-02,651,863.5714285714286
2021-01-03,1020,849.4285714285714
2021-01-04,715,798.4285714285714
2021-01-05,839,772.2857142857143
2021-01-06,868,774.2857142857143
2021-01-07,672,692.8571428571429
2021-01-08,641,667.4285714285714
2021-01-09,665,627.7142857142857
2021-01-10,450,577.4285714285714
2021-01-11,537,554.7142857142857
2021-01-12,561,545.8571428571429
2021-01-13,516,525.1428571428571
2021-01-14,513,516.4285714285714
2021-01-15,579,494.85714285714283
2021-01-16,520,472.2857142857143
2021-01-17,389,455.7142857142857
2021-01-18,386,431.57142857142856
2021-01-19,403,410.2857142857143
2021-01-20,400,392.0
2021-01-21,344,398.85714285714283
2021-01-22,430,394.2857142857143
2021-01-23,392,415.85714285714283
2021-01-24,437,429.7142857142857
2021-01-25,354,447.57142857142856
2021-01-26,554,451.14285714285717
2021-01-27,497,445.85714285714283
2021-01-28,469,426.7142857142857
2021-01-29,455,424.14285714285717
2021-01-30,355,411.7142857142857
2021-01-31,303,405.14285714285717
2021-02-01,336,390.85714285714283
2021-02-02,467,382.0
2021-02-03,451,384.42857142857144
2021-02-04,369,382.42857142857144
2021-02-05,393,377.57142857142856
2021-02-06,372,374.14285714285717
2021-02-07,289,381.7142857142857
2021-02-08,302,386.57142857142856
2021-02-09,443,382.14285714285717
2021-02-10,504,375.57142857142856
2021-02-11,403,383.42857142857144
2021-02-12,362,405.42857142857144
2021-02-13,326,430.85714285714283
2021-02-14,344,447.57142857142856
2021-02-15,456,470.14285714285717
2021-02-16,621,482.14285714285717
2021-02-17,621,495.2857142857143
2021-02-18,561,493.57142857142856
2021-02-19,446,479.42857142857144
2021-02-20,418,453.42857142857144
2021-02-21,332,421.2857142857143
2021-02-22,357,399.14285714285717
2021-02-23,439,392.42857142857144
2021-02-24,396,383.42857142857144
2021-02-25,406,386.7142857142857
2021-02-26,399,384.42857142857144
2021-02-27,355,385.14285714285717
2021-02-28,355,389.14285714285717
2021-03-01,341,388.0
2021-03-02,444,390.57142857142856
2021-03-03,424,399.2857142857143
2021-03-04,398,398.0
2021-03-05,417,413.0
2021-03-06,416,416.7142857142857
2021-03-07,346,422.57142857142856
2021-03-08,446,435.42857142857144
2021-03-09,470,445.85714285714283
2021-03-10,465,452.0
2021-03-11,488,457.14285714285717
2021-03-12,490,445.2857142857143
2021-03-13,459,445.14285714285717
2021-03-14,382,442.2857142857143
2021-03-15,363,438.7142857142857
2021-03-16,469,433.2857142857143
2021-03-17,445,432.85714285714283
2021-03-18,463,436.85714285714283
2021-03-19,452,434.42857142857144
2021-03-20,456,428.14285714285717
2021-03-21,410,426.0
2021-03-22,346,430.42857142857144
2021-03-23,425,438.0
2021-03-24,430,441.7142857142857
2021-03-25,494,438.0
2021-03-26,505,451.57142857142856
2021-03-27,482,463.14285714285717
2021-03-28,384,480.42857142857144
2021-03-29,441,489.14285714285717
2021-03-30,506,494.42857142857144
2021-03-31,551,503.14285714285717
2021-04-01,555,515.8571428571429
2021-04-02,542,521.1428571428571
2021-04-03,543,544.2857142857143
2021-04-04,473,565.5714285714286
2021-04-05,478,582.1428571428571
2021-04-06,668,601.2857142857143
2021-04-07,700,611.4285714285714
2021-04-08,671,627.7142857142857
2021-04-09,676,636.8571428571429
2021-04-10,614,645.8571428571429
2021-04-11,587,645.5714285714286
2021-04-12,542,645.7142857142857
2021-04-13,731,642.7142857142857
2021-04-14,698,650.8571428571429
2021-04-15,672,642.8571428571429
2021-04-16,655,643.8571428571429
2021-04-17,671,643.8571428571429
2021-04-18,531,649.1428571428571
2021-04-19,549,667.0
2021-04-20,731,685.5714285714286
2021-04-21,735,681.7142857142857
2021-04-22,797,677.2857142857143
2021-04-23,785,671.8571428571429
2021-04-24,644,678.1428571428571
2021-04-25,500,670.0
2021-04-26,511,649.8571428571429
2021-04-27,775,627.2857142857143
2021-04-28,678,621.8571428571429
2021-04-29,656,620.1428571428571
2021-04-30,627,624.4285714285714
2021-05-01,606,610.2857142857143
2021-05-02,488,595.4285714285714
2021-05-03,541,576.7142857142857
2021-05-04,676,587.2857142857143
2021-05-05,574,581.2857142857143
2021-05-06,525,577.7142857142857
2021-05-07,701,573.4285714285714
2021-05-08,564,567.5714285714286
2021-05-09,463,587.7142857142857
2021-05-10,511,619.4285714285714
2021-05-11,635,616.5714285714286
2021-05-12,715,623.1428571428571
2021-05-13,747,645.4285714285714
2021-05-14,681,647.8571428571429
2021-05-15,610,650.4285714285714
2021-05-16,619,640.5714285714286
2021-05-17,528,614.0
2021-05-18,653,611.8571428571429
2021-05-19,646,608.2857142857143
2021-05-20,561,596.7142857142857
2021-05-21,666,595.0
2021-05-22,585,601.5714285714286
2021-05-23,538,599.1428571428571
2021-05-24,516,602.8571428571429
2021-05-25,699,583.8571428571429
2021-05-26,629,568.7142857142857
2021-05-27,587,553.2857142857143
2021-05-28,533,545.1428571428571
2021-05-29,479,542.0
